M047
M001,0.041362672
M042,0.028263739000000003
M048
M013,0.034696005333333335
M006,0.028029338666666667
M046
M022,0.02802935466666667
M025,0.02802935466666667
T004
M043,0.028344264
M012,0.02812145766666667
M045
M002,0.02795143166666667
M051,0.027951115000000002
M050
M026,0.03462317733333333
M021,0.02795651066666667
L001
D007,0.03435916533333333
M043,0.021329060333333334
M044
D009,0.034735655
M022,0.034696021333333334
D004
M039,0.034620684666666665
D007,0.027953826333333334
M043
M012,0.02812145766666667
M051,0.028121298000000003
E002
M043,0.021677597333333333
M001,0.021454791
T005
M022,0.04145463133333333
T001,0.02812145766666667
M042
M023,0.034787964666666664
M022,0.028121298000000003
L002
M042,0.028344264
M003,0.02812145766666667
M027
M043,0.034785189333333334
M023,0.021450374333333334
L003
M011,0.027963343333333335
M041,0.021468182
M028
M003,0.034783649666666666
M009,0.028116983
M029
M013,0.034783649666666666
M038,0.028272479000000003
M037
M001,0.034783649666666666
T004,0.02811852266666667
D003
M010,0.034783649666666666
M011,0.034783649666666666
M030
M005,0.034783649666666666
D001,0.028117041000000002
D005
M039,0.028272479000000003
M028,0.021605812333333335
M038
D005,0.028272479000000003
M010,0.028116983
L005
M043,0.02811852266666667
M018,0.028117041000000002
M031
D001,0.03478370766666666
M037,0.028272479000000003
T003
M016,0.028117041000000002
M051,0.028117041000000002
M036
M017,0.04145037433333333
M011,0.028116983
M032
M017,0.028117041000000002
M025,0.028117041000000002
M035
M028,0.04160581233333333
M013,0.034783649666666666
M033
D007,0.03478370766666666
M008,0.034783649666666666
M034
M017,0.028117041000000002
M004,0.028116983
L004
M025,0.041282573
M006,0.027948947000000002
M039
M024,0.03478370766666666
T003,0.028272479000000003
L006
M037,0.028048045
T003,0.021381378333333333
F001
M043,0.027784937000000003
M018,0.027782510000000003
M040
M022,0.03478370766666666
M016,0.028117041000000002
D006
M009,0.03469131266666667
M006,0.028024646
M041
M028,0.028272479000000003
M016,0.028117041000000002
L007
M042,0.034785189333333334
M023,0.03478370766666666
F002
M037,0.02796850866666667
M027,0.02796850866666667
M004
M016,0.034785022
M040,0.028118429
M005
M012,0.028295920000000002
M051,0.028118355333333334
D002
M043,0.034610448333333335
M051,0.03460885366666667
M011
M001,0.028295920000000002
M015,0.028295920000000002
M012
E002,0.034786698666666664
M022,0.034785022
M003
M015,0.028295920000000002
M025,0.028118355333333334
M006
M014,0.021629253333333334
M007,0.021629253333333334
T001
M003,0.028295920000000002
M015,0.021629253333333334
M010
E002,0.034786698666666664
M037,0.03478509566666667
M013
M027,0.028118429
M019,0.028118355333333334
M009
M005,0.028295920000000002
T001,0.021629253333333334
R002
M015,0.034758579666666664
M026,0.034550068333333336
M002
M029,0.03478509566666667
M005,0.028295920000000002
M007
D009,0.048065398
T005,0.028120032000000003
M014
M013,0.028295920000000002
M018,0.028118355333333334
D013
M018,0.034527921333333336
M006,0.028069563333333335
I011
M009,0.034505504
M021,0.034241397
I012
M006,0.027839017666666667
M007,0.027839017666666667
M008
M010,0.028295920000000002
M042,0.028120032000000003
M001
M008,0.04162925333333333
M014,0.028295920000000002
M015
M002,0.028295920000000002
M037,0.028118429
M023
D012,0.054934984000000006
M025,0.04160165066666667
M016
D001,0.028268317333333334
M018,0.028268317333333334
D012
M007,0.041449991
M023,0.034934984
D008
M008,0.03460684766666667
D012,0.028107976000000003
D009
M010,0.05469097133333334
M017,0.034850216333333336
D016
M015,0.061273514333333334
M001,0.03460684766666667
M022
D001,0.028268317333333334
M040,0.028116789000000003
D010
M021,0.048196955
M029,0.028037591333333334
L010
M023,0.028268317333333334
M006,0.02811665766666667
M017
M025,0.028268317333333334
M010,0.02811665766666667
T002
M051,0.034934984
D007,0.028268317333333334
R001
M026,0.02805924766666667
M020,0.02805924766666667
D007
M051,0.028268317333333334
M042,0.028118173333333336
D014
M026,0.041516883000000004
M025,0.034850216333333336
D015
M017,0.034850216333333336
M018,0.034850216333333336
M018
M017,0.034934984
M040,0.034783455666666664
M019
M002,0.03478332433333333
M006,0.02811665766666667
M021
M007,0.03478332433333333
M039,0.028116789000000003
M026
D012,0.028268317333333334
M024,0.028268317333333334
L009
M025,0.028268317333333334
D012,0.021601650666666666
M025
M016,0.028268317333333334
M022,0.028268317333333334
M024
M023,0.04160165066666667
M016,0.028268317333333334
D001
D012,0.034934984
M022,0.028268317333333334
M020
M013,0.041449991
D001,0.034934984
L011
E002,0.027860667000000002
D012,0.021370574
D011
E002,0.02794172666666667
M012,0.027940181
M051
M002,0.03478332433333333
M023,0.028268317333333334
